Year_Birth,Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Customer_Age,Customer_Tenure,Total_Children,Family_Size,Total_Spending,Total_Purchases,Total_Campaign_Acceptance,Average_Spending_Per_Purchase,Digital_Engagement,Deal_Dependency,Customer_Activity_Level,Education_Basic,Education_Graduation,Education_Master,Education_PhD,Marital_Status_Alone,Marital_Status_Divorced,Marital_Status_Married,Marital_Status_Single,Marital_Status_Together,Marital_Status_Widow,Marital_Status_YOLO,Preferred_Shopping_Channel_Store,Preferred_Shopping_Channel_Web,Product_Preference_Fruit,Product_Preference_Gold,Product_Preference_Meat,Product_Preference_Sweet,Product_Preference_Wine
1953,56129.0,0,1,65,320,48,133,39,72,48,4,6,2,10,4,0,0,0,0,0,0,0,73,13,1,3,660,22,0,30.0,10,0.18181818181818182,26,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
1989,37155.0,1,0,51,23,0,26,7,15,3,1,2,0,4,5,0,0,0,0,0,0,0,37,13,1,3,74,7,0,10.571428571428571,7,0.14285714285714285,12,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
1978,21282.0,1,0,76,1,5,8,4,8,20,2,2,1,2,6,0,0,0,0,0,0,0,48,12,1,2,46,7,0,6.571428571428571,8,0.2857142857142857,13,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
1962,33419.0,0,1,76,56,0,12,0,0,18,2,2,0,4,7,0,0,0,0,0,0,0,64,13,1,2,86,8,0,10.75,9,0.25,15,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1
1945,63285.0,0,0,84,508,124,249,50,38,134,1,6,5,13,3,0,0,0,0,0,0,0,81,13,0,1,1103,25,0,44.12,9,0.04,28,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
1974,21255.0,1,0,56,29,0,25,2,2,3,4,2,1,4,4,0,0,0,0,0,0,0,52,12,1,3,61,11,0,5.545454545454546,6,0.36363636363636365,15,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
1981,42162.0,1,0,31,46,7,59,2,4,27,2,3,1,3,6,1,0,0,0,0,0,1,45,13,1,3,145,9,2,16.11111111111111,9,0.2222222222222222,15,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
1956,54450.0,1,1,0,454,0,171,8,19,32,12,9,2,8,8,0,0,0,0,0,0,0,70,14,2,4,684,31,0,22.06451612903226,17,0.3870967741935484,39,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
1954,57744.0,0,1,91,350,3,39,0,0,19,2,9,1,4,8,0,0,0,0,0,0,0,72,13,1,3,411,16,0,25.6875,17,0.125,24,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
1986,26576.0,1,0,40,10,0,8,0,0,9,1,1,0,2,9,1,0,0,0,0,0,1,40,14,1,2,27,4,2,6.75,10,0.25,13,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
1943,57513.0,0,0,59,735,40,183,52,20,30,2,9,3,13,6,0,0,0,0,0,0,0,83,13,0,1,1060,27,0,39.25925925925926,15,0.07407407407407407,33,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1
1964,68142.0,0,1,96,897,126,196,91,112,37,3,10,4,7,6,0,0,0,0,0,0,0,62,14,1,3,1459,24,0,60.791666666666664,16,0.125,30,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
1979,7500.0,0,1,61,5,2,3,3,0,5,1,1,0,2,8,0,0,0,0,0,0,0,47,14,1,3,18,4,0,4.5,9,0.25,12,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
1974,83145.0,0,0,14,777,35,731,39,137,114,1,5,9,11,2,0,0,1,0,0,0,1,52,14,0,2,1833,26,2,70.5,7,0.038461538461538464,28,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
1960,54197.0,0,1,16,162,6,37,6,13,13,2,1,3,6,1,0,0,0,0,0,0,0,66,12,1,3,237,12,0,19.75,2,0.16666666666666666,13,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
1963,23091.0,1,1,98,35,0,11,0,0,2,4,2,1,3,7,0,0,0,0,0,0,0,63,12,2,3,48,10,0,4.8,9,0.4,17,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1
1976,46049.0,1,1,11,342,9,112,19,14,19,10,5,2,9,7,0,0,0,0,0,0,1,50,13,2,4,515,26,1,19.807692307692307,12,0.38461538461538464,33,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
1974,56715.0,0,0,52,258,105,239,237,172,9,1,7,3,4,4,0,0,0,0,0,0,0,52,14,0,2,1020,15,0,68.0,11,0.06666666666666667,19,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
1961,79410.0,0,0,19,658,80,483,123,13,13,1,3,2,5,1,0,0,0,0,0,0,0,65,12,0,2,1370,11,0,124.54545454545455,4,0.09090909090909091,12,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
1951,57304.0,0,1,61,356,80,329,138,17,106,2,7,6,10,5,0,0,0,0,0,0,0,75,13,1,3,1026,25,0,41.04,12,0.08,30,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
1965,44375.0,0,1,73,213,5,28,7,7,41,1,4,1,6,5,0,0,0,0,0,0,0,61,12,1,3,301,12,0,25.083333333333332,9,0.08333333333333333,17,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
1956,54450.0,1,1,0,454,0,171,8,19,32,12,9,2,8,8,0,0,0,0,0,0,0,70,14,2,4,684,31,0,22.06451612903226,17,0.3870967741935484,39,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
1965,59594.0,0,1,74,457,4,29,0,0,9,1,8,1,7,7,0,1,0,0,0,0,0,61,14,1,3,499,17,1,29.352941176470587,15,0.058823529411764705,24,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
1994,80685.0,0,0,55,241,45,604,34,26,54,1,6,4,10,2,0,0,0,0,0,0,0,32,14,0,2,1004,21,0,47.80952380952381,8,0.047619047619047616,23,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
1974,40344.0,0,1,48,210,0,6,0,0,2,2,4,1,5,7,0,0,0,0,0,0,0,52,13,1,3,218,12,0,18.166666666666668,11,0.16666666666666666,19,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1
1972,62710.0,0,1,53,441,35,83,7,29,11,4,4,2,12,4,0,0,0,0,0,0,0,54,13,1,3,606,22,0,27.545454545454547,8,0.18181818181818182,26,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
1968,48985.0,0,1,13,19,13,18,10,7,8,1,1,1,3,3,0,0,0,0,0,0,0,58,13,1,3,75,6,0,12.5,4,0.16666666666666666,9,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
1968,35322.0,1,2,34,28,9,37,12,7,13,3,2,0,4,8,0,0,0,0,0,0,0,58,14,3,5,106,9,0,11.777777777777779,10,0.3333333333333333,17,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
1948,77142.0,0,0,54,476,75,162,29,151,97,1,4,4,8,2,0,0,0,0,0,0,0,78,13,0,2,990,17,0,58.23529411764706,6,0.058823529411764705,19,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
1969,81657.0,0,0,69,364,40,425,158,60,50,1,3,4,8,1,0,0,0,0,0,0,0,57,12,0,1,1097,16,0,68.5625,4,0.0625,17,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
1996,14421.0,0,0,81,0,0,2,3,3,8,1,1,0,2,5,1,0,0,0,0,0,0,30,12,0,2,16,4,1,4.0,6,0.25,9,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
1974,20130.0,0,0,99,0,6,3,7,6,12,1,1,0,3,8,0,0,0,0,0,0,0,52,12,0,2,34,5,0,6.8,9,0.2,13,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
1990,74214.0,0,0,3,863,83,547,86,99,33,1,8,2,5,5,0,0,0,0,0,0,0,36,14,0,2,1711,16,0,106.9375,13,0.0625,21,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
1957,66726.0,1,1,61,349,7,35,0,0,47,3,8,2,4,7,0,1,0,0,0,0,0,69,12,2,4,438,17,1,25.764705882352942,15,0.17647058823529413,24,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
1979,23724.0,1,0,65,5,23,15,0,18,14,2,2,0,3,8,0,0,0,0,0,0,0,47,13,1,3,75,7,0,10.714285714285714,10,0.2857142857142857,15,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
1960,47353.0,0,1,93,184,2,19,8,8,4,3,2,2,6,5,0,0,0,0,0,0,0,66,13,1,3,225,13,0,17.307692307692307,7,0.23076923076923078,18,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
1952,33444.0,1,1,24,8,0,8,0,0,2,1,1,0,2,8,0,0,0,0,0,0,0,74,14,2,4,18,4,0,4.5,9,0.25,12,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
1981,54386.0,0,1,8,277,21,64,62,21,25,2,3,2,10,3,0,0,0,0,0,0,0,45,13,1,3,470,17,0,27.647058823529413,6,0.11764705882352941,20,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
1981,28510.0,1,1,72,44,5,19,0,4,19,3,2,0,4,5,0,0,0,0,0,0,0,45,13,2,3,91,9,0,10.11111111111111,7,0.3333333333333333,14,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
1991,90638.0,0,0,29,1156,120,915,94,144,96,1,3,4,10,1,0,0,1,0,0,0,0,35,12,0,1,2525,18,1,140.27777777777777,4,0.05555555555555555,19,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
1950,48070.0,0,1,33,373,14,83,6,9,19,3,8,2,6,7,0,0,0,0,0,1,0,76,13,1,3,504,19,0,26.526315789473685,15,0.15789473684210525,26,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
1957,43140.0,0,1,68,134,8,76,6,0,11,1,4,1,5,6,0,0,0,0,0,0,0,69,13,1,3,235,11,0,21.363636363636363,10,0.09090909090909091,17,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
1961,54959.0,0,1,55,1148,0,60,0,0,24,3,9,5,4,7,0,1,0,0,0,0,1,65,13,1,2,1232,21,2,58.666666666666664,16,0.14285714285714285,28,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
1958,15056.0,1,1,76,6,12,3,21,6,40,5,2,2,3,5,0,0,0,0,0,0,0,68,13,2,3,88,12,0,7.333333333333333,7,0.4166666666666667,17,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
1971,26954.0,1,0,17,4,1,11,0,0,1,1,1,0,2,7,0,0,0,0,0,0,0,55,12,1,2,17,4,0,4.25,8,0.25,11,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
1985,22327.0,1,0,94,5,4,8,2,0,5,1,1,0,3,5,0,0,0,0,0,0,0,41,13,1,2,24,5,0,4.8,6,0.2,10,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
1965,44393.0,1,1,86,24,2,20,2,2,10,2,1,0,4,4,0,0,0,0,0,0,0,61,13,2,4,60,7,0,8.571428571428571,5,0.2857142857142857,11,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
1952,62000.0,0,1,25,899,0,101,0,0,20,1,6,6,13,4,0,0,0,1,0,0,0,74,13,1,2,1020,26,1,39.23076923076923,10,0.038461538461538464,30,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1
1962,31497.0,0,1,22,108,1,28,13,1,4,2,3,1,4,8,0,0,0,0,0,0,0,64,14,1,3,155,10,0,15.5,11,0.2,18,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
1974,45894.0,0,2,15,27,2,7,0,2,13,1,1,0,3,5,0,0,0,0,0,0,0,52,12,2,4,51,5,0,10.2,6,0.2,10,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
1970,78579.0,0,0,35,816,66,549,216,66,99,1,5,6,4,3,0,0,0,0,0,0,1,56,14,0,1,1812,16,1,113.25,8,0.0625,19,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1969,67369.0,0,1,81,1298,0,70,37,14,42,4,7,4,10,4,0,1,1,0,0,0,1,57,14,1,2,1461,25,3,58.44,11,0.16,29,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
1960,58401.0,0,1,55,10,0,11,17,29,29,1,1,2,2,4,0,0,0,0,0,0,0,66,12,1,2,96,6,0,16.0,5,0.16666666666666666,10,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1952,62307.0,0,1,94,87,13,34,10,6,10,1,4,0,4,5,0,0,0,0,0,0,0,74,12,1,2,160,9,0,17.77777777777778,9,0.1111111111111111,14,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
1969,43641.0,1,1,50,57,2,51,4,2,23,3,2,1,4,6,0,0,0,0,0,0,0,57,13,2,4,139,10,0,13.9,8,0.3,16,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
1968,63841.0,0,1,64,635,15,100,20,7,131,1,9,3,9,6,0,0,0,0,0,0,0,58,13,1,2,908,22,0,41.27272727272727,15,0.045454545454545456,28,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
1965,46891.0,0,1,91,43,12,23,29,15,61,1,2,1,4,4,0,0,0,0,0,0,0,61,13,1,3,183,8,0,22.875,6,0.125,12,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
1969,70091.0,1,0,11,964,34,137,15,0,11,2,5,2,10,8,0,1,0,0,0,0,0,57,13,1,3,1161,19,1,61.10526315789474,13,0.10526315789473684,27,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
1972,78075.0,0,0,72,572,8,259,34,35,80,1,3,5,5,1,0,0,0,0,0,0,0,54,12,0,2,988,14,0,70.57142857142857,4,0.07142857142857142,15,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1961,59184.0,0,1,6,341,142,113,259,151,66,3,6,6,12,5,0,0,0,0,0,0,0,65,14,1,2,1072,27,0,39.7037037037037,11,0.1111111111111111,32,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
1977,54809.0,1,1,0,63,6,57,13,13,22,4,2,1,5,4,0,0,0,0,0,0,0,49,13,2,4,174,12,0,14.5,6,0.3333333333333333,16,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
1959,58113.0,0,1,66,221,104,169,102,78,84,3,9,2,8,7,0,0,0,0,0,1,0,67,13,1,3,758,22,0,34.45454545454545,16,0.13636363636363635,29,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
1958,51412.0,0,1,42,140,3,29,4,5,14,2,3,2,4,4,0,0,0,0,0,0,0,68,13,1,3,195,11,0,17.727272727272727,7,0.18181818181818182,15,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
1979,15287.0,1,0,60,1,2,8,4,3,13,2,1,1,2,7,1,0,0,0,0,0,1,47,14,1,2,31,6,2,5.166666666666667,8,0.3333333333333333,13,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
1957,66636.0,0,0,64,291,10,689,84,10,0,1,3,4,9,1,0,0,0,0,0,0,0,69,13,0,2,1084,17,0,63.76470588235294,4,0.058823529411764705,18,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
1956,50965.0,0,1,87,544,13,85,8,6,29,3,10,4,5,8,1,0,0,0,0,0,0,70,13,1,3,685,22,1,31.136363636363637,18,0.13636363636363635,30,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
1965,84618.0,0,0,96,684,100,801,21,66,0,1,6,9,10,2,0,0,1,0,0,0,0,61,13,0,2,1672,26,1,64.3076923076923,8,0.038461538461538464,28,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0
1990,18351.0,0,0,1,1,12,9,0,14,7,1,2,0,3,7,0,0,0,0,0,0,0,36,13,0,2,43,6,0,7.166666666666667,9,0.16666666666666666,13,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
1957,40451.0,0,2,54,35,0,4,0,0,10,1,1,1,2,5,1,0,0,0,0,0,0,69,12,2,4,49,5,1,9.8,6,0.2,10,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
1965,36317.0,0,1,53,87,3,25,3,2,13,2,3,0,4,7,0,0,0,0,0,0,0,61,13,1,3,133,9,0,14.777777777777779,10,0.2222222222222222,16,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
1957,42213.0,0,1,96,309,3,24,4,3,20,2,5,1,7,7,0,1,0,0,0,0,0,69,13,1,3,363,15,1,24.2,12,0.13333333333333333,22,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
1955,65748.0,0,1,58,172,73,93,95,78,34,2,2,4,10,1,0,0,0,0,0,1,0,71,13,1,3,545,18,0,30.27777777777778,3,0.1111111111111111,19,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
1972,77044.0,0,1,12,625,38,242,50,34,76,2,7,11,11,4,1,0,0,0,0,0,0,54,13,1,3,1065,31,1,34.354838709677416,11,0.06451612903225806,35,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1969,74918.0,0,0,78,972,59,913,25,19,59,1,5,9,6,3,0,0,1,0,0,0,0,57,13,0,2,2047,21,1,97.47619047619048,8,0.047619047619047616,24,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1972,56721.0,1,1,64,157,6,39,6,13,75,5,4,1,5,6,0,0,0,0,0,0,0,54,14,2,4,296,15,0,19.733333333333334,10,0.3333333333333333,21,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
1975,42160.0,1,1,26,48,9,45,3,15,20,4,2,1,4,6,0,0,0,0,0,0,1,51,13,2,3,140,11,1,12.727272727272727,8,0.36363636363636365,17,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
1965,61559.0,0,1,8,279,83,88,32,14,34,1,4,2,10,3,0,0,0,0,0,0,0,61,13,1,2,530,17,0,31.176470588235293,7,0.058823529411764705,20,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
1963,33629.0,1,1,49,132,0,16,0,0,4,5,3,1,4,9,0,0,0,0,0,0,0,63,14,2,4,152,13,0,11.692307692307692,12,0.38461538461538464,22,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
1991,68682.0,0,0,56,919,0,505,99,30,45,1,4,9,10,2,0,0,0,0,0,0,0,35,13,0,2,1598,24,0,66.58333333333333,6,0.041666666666666664,26,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
1963,34377.0,0,1,55,62,0,22,3,1,26,2,2,2,2,7,0,0,0,0,0,0,0,63,13,1,2,114,8,0,14.25,9,0.25,15,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
1986,8940.0,1,0,25,1,45,3,4,6,42,3,3,1,3,8,0,0,0,0,0,0,0,40,14,1,2,101,10,0,10.1,11,0.3,18,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
1973,26228.0,1,0,50,2,6,4,3,1,9,1,1,0,2,8,0,0,0,0,0,0,0,53,13,1,3,25,4,0,6.25,9,0.25,12,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
1957,77297.0,0,0,84,408,61,109,48,122,41,1,5,7,9,4,0,0,0,1,0,0,0,69,13,0,1,789,22,1,35.86363636363637,9,0.045454545454545456,26,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
1981,40211.0,1,1,30,51,1,7,2,1,25,2,2,1,2,8,1,0,0,0,0,0,0,45,13,2,4,87,7,1,12.428571428571429,10,0.2857142857142857,15,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
1958,33438.0,1,1,81,62,1,16,3,2,6,4,2,1,4,5,0,0,0,0,0,0,0,68,13,2,3,90,11,0,8.181818181818182,7,0.36363636363636365,16,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1
1959,75032.0,0,1,74,952,12,180,47,12,12,2,5,4,9,3,0,0,0,0,0,0,0,67,13,1,3,1215,20,0,60.75,8,0.1,23,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1
1955,61284.0,0,0,76,618,15,106,20,7,45,1,11,2,8,6,0,1,0,0,0,0,0,71,13,0,1,811,22,1,36.86363636363637,17,0.045454545454545456,28,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
1986,22518.0,1,0,36,11,7,12,2,2,27,2,2,1,2,5,1,0,0,0,0,0,1,40,14,1,3,61,7,2,8.714285714285714,7,0.2857142857142857,12,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
1975,54730.0,0,1,64,318,3,17,4,7,56,5,4,1,8,4,0,0,0,0,0,0,0,51,13,1,3,405,18,0,22.5,8,0.2777777777777778,22,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
1955,38452.0,1,1,62,56,0,14,0,0,2,3,3,0,3,7,0,0,0,0,0,0,0,71,12,2,4,72,9,0,8.0,10,0.3333333333333333,16,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
1971,44421.0,1,1,53,110,5,59,7,1,7,5,5,0,4,8,0,0,0,0,0,0,0,55,13,2,3,189,14,0,13.5,13,0.35714285714285715,22,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
1986,38197.0,1,0,86,23,0,11,2,1,3,1,1,0,3,5,0,0,0,0,0,0,0,40,13,1,3,40,5,0,8.0,6,0.2,10,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
1978,41986.0,0,1,15,27,5,8,8,3,12,3,3,0,4,4,0,0,0,0,0,0,0,48,12,1,2,63,10,0,6.3,7,0.3,14,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
1983,28427.0,1,0,67,18,3,19,3,3,6,2,2,0,3,8,0,0,0,0,0,0,0,43,13,1,3,52,7,0,7.428571428571429,10,0.2857142857142857,15,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
1976,37395.0,1,0,47,18,0,9,0,1,11,1,1,0,3,6,0,0,0,0,0,0,0,50,12,1,3,39,5,0,7.8,7,0.2,11,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
1971,64722.0,1,0,47,303,0,280,60,147,15,4,8,2,11,6,0,0,0,0,0,0,0,55,12,1,3,805,25,0,32.2,14,0.16,31,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
1956,55249.0,0,1,81,97,1,19,2,0,11,1,2,1,4,3,0,0,0,0,0,0,0,70,12,1,3,130,8,0,16.25,5,0.125,11,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
1972,84906.0,0,0,98,997,15,414,99,30,76,1,5,6,12,2,0,1,1,0,1,0,0,54,13,0,2,1631,24,3,67.95833333333333,7,0.041666666666666664,26,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
1989,28691.0,1,0,56,5,4,13,8,0,4,1,1,0,3,8,0,0,0,0,0,0,0,37,13,1,3,34,5,0,6.8,9,0.2,13,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
1952,44213.0,1,1,48,95,11,35,0,4,7,4,2,1,5,6,0,0,0,0,0,0,0,74,13,2,3,152,12,0,12.666666666666666,8,0.3333333333333333,18,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
1984,25707.0,1,0,18,1,6,2,3,6,3,1,1,0,3,7,0,0,0,0,0,0,0,42,12,1,2,21,5,0,4.2,8,0.2,12,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
1967,59062.0,2,1,74,46,1,12,3,0,9,2,2,0,3,4,0,0,0,0,0,0,0,59,13,3,5,71,7,0,10.142857142857142,6,0.2857142857142857,11,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1
1962,76624.0,0,1,68,411,106,147,54,115,66,1,5,10,7,1,1,0,0,0,0,0,0,64,12,1,2,899,23,1,39.08695652173913,6,0.043478260869565216,24,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1947,66000.0,0,0,36,244,51,270,101,0,45,1,1,3,5,1,0,0,0,0,0,0,0,79,12,0,2,711,10,0,71.1,2,0.1,11,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
1978,27683.0,1,0,90,152,9,121,12,12,45,4,6,2,4,8,0,0,0,0,0,0,0,48,14,1,3,351,16,0,21.9375,14,0.25,24,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1
1971,1730.0,0,0,65,1,1,3,1,1,1,15,0,0,0,20,0,0,0,0,0,0,0,55,12,0,1,8,15,0,0.5333333333333333,20,1.0,35,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
1992,7500.0,1,0,63,10,17,18,8,26,40,4,3,2,2,9,0,0,0,0,0,0,0,34,14,1,2,119,11,0,10.818181818181818,12,0.36363636363636365,20,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
1968,40521.0,1,1,82,12,0,5,0,0,4,1,0,1,2,5,0,0,0,0,0,0,0,58,13,2,4,21,4,0,5.25,5,0.25,9,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
1973,20427.0,1,0,63,5,0,4,0,0,1,1,1,0,2,8,0,0,0,0,0,0,0,53,12,1,3,10,4,0,2.5,9,0.25,12,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
1975,65106.0,0,1,55,790,19,133,12,0,19,3,8,3,13,6,0,1,0,0,0,0,0,51,12,1,3,973,27,1,36.03703703703704,14,0.1111111111111111,33,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
1965,69969.0,0,0,64,882,29,514,38,29,44,1,4,2,6,3,0,0,1,1,0,0,1,61,13,0,2,1536,13,3,118.15384615384616,7,0.07692307692307693,16,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1
1952,67433.0,0,2,51,615,28,259,12,48,30,4,6,5,13,4,0,1,0,0,0,0,0,74,13,2,4,992,28,1,35.42857142857143,10,0.14285714285714285,32,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
1967,77766.0,0,1,97,1004,59,265,115,59,27,2,11,10,11,6,1,0,0,0,0,0,1,59,13,1,3,1529,34,2,44.970588235294116,17,0.058823529411764705,40,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
1972,74716.0,0,1,92,133,27,421,13,195,71,2,7,3,5,4,0,0,0,0,0,0,0,54,13,1,3,860,17,0,50.588235294117645,11,0.11764705882352941,21,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
