Year_Birth,Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Customer_Age,Customer_Tenure,Total_Children,Family_Size,Total_Spending,Total_Purchases,Total_Campaign_Acceptance,Average_Spending_Per_Purchase,Digital_Engagement,Deal_Dependency,Customer_Activity_Level,Education_Basic,Education_Graduation,Education_Master,Education_PhD,Marital_Status_Alone,Marital_Status_Divorced,Marital_Status_Married,Marital_Status_Single,Marital_Status_Together,Marital_Status_Widow,Marital_Status_YOLO,Preferred_Shopping_Channel_Store,Preferred_Shopping_Channel_Web,Product_Preference_Fruit,Product_Preference_Gold,Product_Preference_Meat,Product_Preference_Sweet,Product_Preference_Wine
1978,38136.0,1,0,69,2.1972245773362196,2.772588722239781,3.332204510175204,0.0,3.044522437723423,3.5263605246161616,1.0986122886681098,1.3862943611198906,0.6931471805599453,2,8,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,48,13,1,3,103,8,0.6931471805599453,2.630088659632498,11,0.25,16,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0,0.6931471805599453,0.0,0.6931471805599453,0.0,0.0,0
1946,62159.0,0,0,68,5.209486152841421,2.8903717578961645,5.560681631015528,4.356708826689592,4.2626798770413155,3.4011973816621555,0.6931471805599453,1.9459101490553132,1.0986122886681098,10,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80,12,0,1,634,19,0.0,3.5371381501099908,10,0.05263157894736842,23,0.0,0,0.0,0.6931471805599453,0.0,0.0,0,0.6931471805599453,0.0,0.0,0.0,1,0.0,0.0,0.0,0.6931471805599453,0.0,0
1963,80695.0,0,0,85,6.324358962381311,4.867534450455582,6.892641641172089,5.267858159063328,3.6375861597263857,2.9444389791664403,0.6931471805599453,1.791759469228055,2.1972245773362196,5,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63,13,0,1,1918,19,0.0,4.624456684240555,7,0.05263157894736842,21,0.0,1,0.0,0.0,0.0,0.0,0,0.6931471805599453,0.0,0.0,0.0,0,0.0,0.0,0.0,0.6931471805599453,0.0,0
1971,33316.0,1,1,34,4.382026634673881,0.6931471805599453,3.4657359027997265,1.6094379124341003,1.6094379124341003,2.5649493574615367,1.3862943611198906,1.0986122886681098,0.6931471805599453,4,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55,13,2,3,131,10,0.0,2.6461747973841225,8,0.3,16,0.0,0,0.6931471805599453,0.0,0.0,0.0,0,0.6931471805599453,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1
1968,58554.0,1,1,55,5.910796644040527,3.2188758248682006,4.23410650459726,3.6635616461296463,0.0,4.48863636973214,1.9459101490553132,2.1972245773362196,1.0986122886681098,6,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58,14,2,4,586,22,0.0,3.319132428607851,15,0.2727272727272727,29,0.0,1,0.0,0.0,0.0,0.0,0,0.0,0.6931471805599453,0.0,0.0,0,0.6931471805599453,0.0,0.0,0.0,0.0,1
1992,17256.0,1,0,10,1.9459101490553132,1.6094379124341003,2.70805020110221,2.1972245773362196,2.1972245773362196,3.1354942159291497,1.0986122886681098,1.0986122886681098,0.6931471805599453,2,8,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,34,13,1,3,62,7,0.6931471805599453,2.2881963555419462,10,0.2857142857142857,15,0.6931471805599453,0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0,0.6931471805599453,0.0,0.6931471805599453,0.0,0.0,0
1974,53034.0,1,1,30,5.081404364984463,2.772588722239781,5.2832037287379885,2.772588722239781,2.4849066497880004,3.9318256327243257,2.1972245773362196,1.9459101490553132,0.6931471805599453,7,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52,13,2,3,447,22,0.0,3.0595603150879636,14,0.36363636363636365,30,0.0,1,0.0,0.0,0.0,0.6931471805599453,0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.6931471805599453,0.0,0
1950,52203.0,0,0,36,6.192362489474872,3.091042453358316,5.476463551931511,4.04305126783455,4.6913478822291435,3.367295829986474,0.6931471805599453,2.1972245773362196,2.0794415416798357,11,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76,14,0,2,939,27,0.0,3.577326968208189,14,0.037037037037037035,33,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.6931471805599453,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1
1977,59601.0,0,1,14,6.539585955617669,2.0794415416798357,4.248495242049359,0.0,2.0794415416798357,3.1780538303479458,1.6094379124341003,1.0986122886681098,1.0986122886681098,7,8,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,49,13,1,2,797,15,0.6931471805599453,3.991450139059468,10,0.26666666666666666,23,0.0,0,0.0,0.0,0.0,0.6931471805599453,0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1
1958,75154.0,0,1,79,6.298949246855942,2.3978952727983707,5.327876168789581,5.081404364984463,4.969813299576001,4.418840607796598,0.6931471805599453,1.9459101490553132,1.3862943611198906,6,3,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,68,14,1,2,1143,16,0.6931471805599453,4.28272412109997,9,0.0625,19,0.0,0,0.6931471805599453,0.0,0.0,0.0,0,0.6931471805599453,0.0,0.0,0.0,0,0.6931471805599453,0.0,0.0,0.0,0.0,1
1976,47025.0,0,1,52,5.541263545158426,2.0794415416798357,4.6913478822291435,3.044522437723423,0.0,3.295836866004329,1.3862943611198906,1.9459101490553132,1.3862943611198906,5,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,13,1,2,415,17,0.0,3.235212244187894,12,0.17647058823529413,23,0.0,1,0.0,0.0,0.0,0.0,0,0.6931471805599453,0.0,0.0,0.0,0,0.6931471805599453,0.0,0.0,0.0,0.0,1
1973,37971.0,1,0,97,1.791759469228055,1.6094379124341003,2.3978952727983707,1.0986122886681098,1.0986122886681098,2.0794415416798357,0.6931471805599453,0.6931471805599453,0.0,3,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53,13,1,3,30,5,0.0,1.9459101490553132,9,0.2,13,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.6931471805599453,0.0,0
1968,41335.0,1,0,24,4.727387818712341,2.995732273553991,3.091042453358316,2.833213344056216,2.70805020110221,1.791759469228055,1.3862943611198906,1.6094379124341003,0.6931471805599453,4,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58,13,1,2,187,12,0.0,2.8083981749364924,11,0.25,19,0.0,0,0.6931471805599453,0.0,0.0,0.6931471805599453,0,0.0,0.0,0.0,0.0,0,0.6931471805599453,0.0,0.0,0.0,0.0,1
1958,67267.0,0,1,0,4.90527477843843,2.4849066497880004,4.0943445622221,2.772588722239781,1.0986122886681098,3.4339872044851463,0.6931471805599453,1.3862943611198906,1.0986122886681098,5,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68,12,1,3,251,11,0.0,3.1704492309627264,5,0.09090909090909091,13,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1
1975,57338.0,0,1,96,4.969813299576001,1.9459101490553132,3.970291913552122,2.4849066497880004,2.1972245773362196,2.8903717578961645,1.0986122886681098,1.6094379124341003,0.6931471805599453,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51,12,1,2,237,12,0.0,3.0325462466767075,9,0.16666666666666666,17,0.0,1,0.0,0.0,0.0,0.0,0,0.6931471805599453,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1
1960,50523.0,1,1,89,3.9512437185814275,1.6094379124341003,3.2188758248682006,1.6094379124341003,2.0794415416798357,0.6931471805599453,1.0986122886681098,1.0986122886681098,0.0,4,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66,13,2,4,91,8,0.0,2.515678308454754,8,0.25,14,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.6931471805599453,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1
1965,35791.0,2,1,94,3.332204510175204,0.0,1.791759469228055,0.0,0.0,1.3862943611198906,1.0986122886681098,0.6931471805599453,0.0,3,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61,13,3,4,35,6,0.0,1.9218125974762528,9,0.3333333333333333,14,0.0,0,0.6931471805599453,0.0,0.0,0.0,0,0.6931471805599453,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1
1960,50611.0,0,1,98,6.131226489483141,0.0,3.2188758248682006,1.9459101490553132,0.0,1.6094379124341003,1.9459101490553132,1.6094379124341003,1.791759469228055,7,6,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,66,14,1,2,493,22,0.6931471805599453,3.1531244473054203,10,0.2727272727272727,28,0.0,0,0.0,0.6931471805599453,0.0,0.6931471805599453,0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1
1969,56242.0,0,1,72,6.536691597591305,2.1972245773362196,5.123963979403259,2.4849066497880004,2.1972245773362196,4.48863636973214,1.791759469228055,2.1972245773362196,1.6094379124341003,11,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57,13,1,3,971,28,0.0,3.5745502684733497,14,0.17857142857142858,34,0.0,0,0.0,0.6931471805599453,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1
1960,48904.0,0,1,1,5.648974238161206,2.3978952727983707,3.6635616461296463,0.0,2.6390573296152584,3.332204510175204,1.6094379124341003,2.0794415416798357,1.0986122886681098,4,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66,14,1,2,371,17,0.0,3.1277919955670574,15,0.23529411764705882,25,0.0,1,0.0,0.0,0.0,0.0,0,0.6931471805599453,0.0,0.0,0.0,0,0.6931471805599453,0.0,0.0,0.0,0.0,1
1975,56243.0,1,2,26,5.8522024797744745,0.0,3.58351893845611,1.6094379124341003,1.3862943611198906,2.0794415416798357,1.9459101490553132,1.6094379124341003,1.0986122886681098,8,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51,13,3,4,396,20,0.0,3.0349529867072724,9,0.3,25,0.0,1,0.0,0.0,0.0,0.0,0,0.6931471805599453,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1
1985,21355.0,1,0,5,1.791759469228055,2.6390573296152584,2.70805020110221,0.0,1.791759469228055,3.4657359027997265,1.0986122886681098,1.0986122886681098,0.6931471805599453,2,6,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,41,13,1,3,68,7,1.0986122886681098,2.371577964480997,8,0.2857142857142857,13,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0,0.6931471805599453,0.0,0.6931471805599453,0.0,0.0,0
1971,57420.0,0,1,22,5.638354669333745,0.0,2.9444389791664403,0.0,0.0,3.2188758248682006,1.3862943611198906,1.791759469228055,0.6931471805599453,6,7,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,55,13,1,3,322,15,0.6931471805599453,3.1120327292501515,12,0.2,22,0.0,0,0.6931471805599453,0.0,0.0,0.0,0,0.0,0.6931471805599453,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1
1970,,0,1,39,5.236441962829949,1.791759469228055,4.189654742026425,3.295836866004329,3.044522437723423,2.70805020110221,1.0986122886681098,1.6094379124341003,1.0986122886681098,6,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56,13,1,3,317,14,0.0,3.1630610457618045,9,0.14285714285714285,19,0.0,0,0.6931471805599453,0.0,0.0,0.0,0,0.0,0.6931471805599453,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1
1955,46390.0,0,1,56,4.564348191467836,2.70805020110221,4.174387269895637,1.0986122886681098,2.302585092994046,3.6635616461296463,0.6931471805599453,1.6094379124341003,1.0986122886681098,3,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71,12,1,2,222,10,0.0,3.1441522786722644,11,0.1,17,0.0,0,0.6931471805599453,0.0,0.0,0.6931471805599453,0,0.0,0.0,0.0,0.0,0,0.6931471805599453,0.0,0.0,0.0,0.0,1
1956,54342.0,1,1,74,4.442651256490317,2.3978952727983707,3.5553480614894135,2.4849066497880004,2.3978952727983707,3.367295829986474,1.6094379124341003,1.3862943611198906,0.6931471805599453,4,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70,13,2,4,177,12,0.0,2.7568403652716422,9,0.3333333333333333,18,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.6931471805599453,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1
1958,,1,1,87,2.995732273553991,1.6094379124341003,2.5649493574615367,1.0986122886681098,1.0986122886681098,1.9459101490553132,0.6931471805599453,0.6931471805599453,0.0,3,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68,14,2,4,45,5,0.0,2.302585092994046,6,0.2,10,0.0,1,0.0,0.0,0.0,0.0,0,0.0,0.6931471805599453,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1
1964,,1,1,49,1.791759469228055,0.6931471805599453,2.302585092994046,1.0986122886681098,0.0,1.6094379124341003,0.6931471805599453,0.6931471805599453,0.0,2,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62,12,2,3,21,4,0.0,1.8325814637483102,8,0.25,11,0.0,0,0.0,0.0,0.0,0.0,0,0.6931471805599453,0.0,0.0,0.0,1,0.0,0.0,0.0,0.6931471805599453,0.0,0
1973,20895.0,1,0,24,2.9444389791664403,1.3862943611198906,2.8903717578961645,1.3862943611198906,0.0,1.6094379124341003,0.6931471805599453,1.0986122886681098,0.0,3,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53,14,1,3,45,6,0.0,2.1400661634962708,11,0.16666666666666666,15,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1
1948,92344.0,0,0,9,6.900730664045173,3.2188758248682006,6.543911845564792,3.9512437185814275,2.995732273553991,4.787491742782046,0.0,1.791759469228055,2.3978952727983707,5,1,0.6931471805599453,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,78,12,0,2,1899,20,1.0986122886681098,4.563827222453709,6,0.0,21,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1
1972,,1,0,17,3.258096538021482,0.6931471805599453,2.6390573296152584,0.0,0.0,1.3862943611198906,0.6931471805599453,0.6931471805599453,0.0,3,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54,12,1,3,42,5,0.0,2.2407096892759584,8,0.2,12,0.0,0,0.0,0.6931471805599453,0.0,0.0,0,0.0,0.6931471805599453,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1
1976,26907.0,1,1,10,2.302585092994046,0.6931471805599453,2.0794415416798357,0.0,1.3862943611198906,1.0986122886681098,1.0986122886681098,0.6931471805599453,0.0,3,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,13,2,4,22,6,0.0,1.5404450409471488,8,0.3333333333333333,13,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.6931471805599453,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1
1980,44964.0,1,1,35,2.995732273553991,0.6931471805599453,2.8903717578961645,1.0986122886681098,0.0,1.0986122886681098,0.6931471805599453,0.6931471805599453,0.0,3,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46,14,2,4,41,5,0.0,2.2192034840549946,9,0.2,13,0.0,1,0.0,0.0,0.0,0.0,0,0.0,0.6931471805599453,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1
1979,75507.0,0,0,56,6.565264970035361,4.543294782270004,5.926926025970411,4.653960350157523,4.394449154672439,4.394449154672439,0.6931471805599453,2.1972245773362196,1.9459101490553132,6,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47,12,0,2,1440,21,0.0,4.242353974027276,11,0.047619047619047616,24,0.0,1,0.0,0.0,0.0,0.0,0,0.0,0.6931471805599453,0.0,0.0,0,0.6931471805599453,0.0,0.0,0.0,0.0,1
1972,53761.0,1,1,7,5.0689042022202315,0.0,4.343805421853684,2.6390573296152584,2.0794415416798357,4.276666119016055,1.9459101490553132,1.6094379124341003,1.6094379124341003,3,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54,13,2,4,325,17,0.0,3.001597393006389,9,0.35294117647058826,22,0.0,0,0.6931471805599453,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0,0.6931471805599453,0.0,0.0,0.0,0.0,1
1973,22682.0,1,0,51,2.3978952727983707,2.70805020110221,3.4011973816621555,1.6094379124341003,1.0986122886681098,3.6109179126442243,1.3862943611198906,1.0986122886681098,0.6931471805599453,4,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53,13,1,3,95,10,0.0,2.3513752571634776,6,0.3,14,0.0,1,0.0,0.0,0.0,0.0,0,0.0,0.6931471805599453,0.0,0.0,1,0.0,0.0,0.6931471805599453,0.0,0.0,0
1972,38887.0,1,0,17,3.258096538021482,0.6931471805599453,2.6390573296152584,0.0,0.0,1.3862943611198906,0.6931471805599453,0.6931471805599453,0.0,3,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54,12,1,3,42,5,0.0,2.2407096892759584,8,0.2,12,0.0,0,0.0,0.6931471805599453,0.0,0.0,0,0.0,0.6931471805599453,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1
1975,41658.0,1,1,30,2.1972245773362196,1.6094379124341003,2.5649493574615367,2.772588722239781,1.6094379124341003,3.4011973816621555,1.0986122886681098,0.6931471805599453,0.6931471805599453,2,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51,14,2,3,72,6,0.0,2.5649493574615367,5,0.3333333333333333,10,0.0,0,0.0,0.0,0.0,0.0,0,0.6931471805599453,0.0,0.0,0.0,1,0.0,0.0,0.6931471805599453,0.0,0.0,0
1972,29791.0,1,0,21,2.70805020110221,0.0,1.9459101490553132,0.0,0.0,0.0,1.0986122886681098,1.0986122886681098,0.0,3,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54,12,1,3,20,7,0.0,1.349926716949016,7,0.2857142857142857,12,0.0,0,0.0,0.6931471805599453,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1
1956,63915.0,0,2,2,6.434546518787453,2.0794415416798357,4.7535901911063645,3.4339872044851463,0.0,2.772588722239781,1.0986122886681098,1.9459101490553132,1.3862943611198906,12,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70,13,2,4,789,23,0.0,3.5640061242325283,11,0.08695652173913043,28,0.0,0,0.6931471805599453,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1
1974,39996.0,1,1,85,2.4849066497880004,0.0,1.3862943611198906,0.0,0.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.0,2,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52,12,2,3,15,4,0.0,1.55814461804655,7,0.25,10,0.0,1,0.0,0.0,0.0,0.6931471805599453,0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1
1972,26759.0,1,0,65,3.258096538021482,1.3862943611198906,2.833213344056216,2.1972245773362196,1.791759469228055,1.0986122886681098,1.0986122886681098,1.0986122886681098,0.6931471805599453,3,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54,12,1,2,59,8,0.0,2.12525107771113,8,0.25,14,0.0,1,0.0,0.0,0.0,0.6931471805599453,0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1
1968,63841.0,0,1,64,6.455198563340122,2.772588722239781,4.61512051684126,3.044522437723423,2.0794415416798357,4.882801922586371,0.6931471805599453,2.302585092994046,1.3862943611198906,9,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58,13,1,2,908,22,0.0,3.7441421327889857,15,0.045454545454545456,28,0.0,0,0.6931471805599453,0.0,0.0,0.6931471805599453,0,0.0,0.0,0.0,0.0,0,0.6931471805599453,0.0,0.0,0.0,0.0,1
1969,51039.0,1,1,11,4.61512051684126,4.174387269895637,4.382026634673881,4.189654742026425,0.0,4.700480365792417,1.0986122886681098,1.9459101490553132,1.0986122886681098,4,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57,14,2,4,417,14,0.0,3.427050760488489,13,0.14285714285714285,21,0.0,0,0.0,0.6931471805599453,0.0,0.0,1,0.0,0.0,0.0,0.0,0,0.6931471805599453,0.0,0.6931471805599453,0.0,0.0,0
1961,60544.0,1,1,92,5.308267697401205,1.0986122886681098,3.784189633918261,1.3862943611198906,1.791759469228055,3.58351893845611,1.6094379124341003,1.791759469228055,0.6931471805599453,5,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65,14,2,4,289,15,0.0,3.008977500304012,11,0.26666666666666666,21,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0,0.6931471805599453,0.0,0.0,0.0,0.0,1
1972,65685.0,0,1,54,6.466144724237619,2.70805020110221,3.912023005428146,0.0,2.0794415416798357,4.060443010546419,0.6931471805599453,2.302585092994046,1.0986122886681098,9,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54,12,1,3,769,21,0.0,3.6275105077376444,14,0.047619047619047616,26,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0,0.6931471805599453,0.0,0.0,0.0,0.0,1
1953,37716.0,0,1,4,4.584967478670572,0.6931471805599453,3.7376696182833684,1.9459101490553132,1.0986122886681098,3.7376696182833684,1.0986122886681098,1.6094379124341003,0.6931471805599453,3,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73,12,1,3,188,10,0.0,2.9856819377004897,11,0.2,17,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0,0.6931471805599453,0.0,0.0,0.0,0.0,1
1957,36864.0,0,1,53,5.3230099791384085,1.791759469228055,3.6888794541139363,2.8903717578961645,0.0,4.499809670330265,1.3862943611198906,1.791759469228055,1.0986122886681098,4,8,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,69,14,1,2,354,14,0.6931471805599453,3.2690256085536724,13,0.21428571428571427,22,0.0,1,0.0,0.0,0.0,0.0,0,0.6931471805599453,0.0,0.0,0.0,0,0.6931471805599453,0.0,0.0,0.0,0.0,1
1970,44511.0,1,0,39,6.2422232654551655,2.0794415416798357,4.897839799950911,3.8501476017100584,2.70805020110221,2.70805020110221,1.9459101490553132,2.1972245773362196,1.6094379124341003,8,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56,14,1,3,727,26,0.0,3.3659686897784113,16,0.23076923076923078,34,0.0,0,0.6931471805599453,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0,0.6931471805599453,0.0,0.0,0.0,0.0,1
1967,36947.0,1,1,49,4.48863636973214,1.3862943611198906,3.091042453358316,1.6094379124341003,0.6931471805599453,3.4011973816621555,1.6094379124341003,1.3862943611198906,0.0,4,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59,14,2,4,146,11,0.0,2.6583505325499375,12,0.36363636363636365,20,0.0,0,0.0,0.6931471805599453,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1
1951,47352.0,0,1,70,5.153291594497779,2.5649493574615367,4.727387818712341,2.1972245773362196,0.0,2.772588722239781,1.6094379124341003,1.9459101490553132,0.6931471805599453,5,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75,13,1,3,319,16,0.0,3.041541809585285,13,0.25,23,0.0,0,0.6931471805599453,0.0,0.0,0.0,0,0.0,0.6931471805599453,0.0,0.0,0,0.6931471805599453,0.0,0.0,0.0,0.0,1
1953,67087.0,0,1,40,5.799092654460526,3.58351893845611,5.407171771460119,4.875197323201151,3.58351893845611,3.784189633918261,1.0986122886681098,2.0794415416798357,1.791759469228055,8,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73,13,1,3,794,22,0.0,3.6133719016057912,11,0.09090909090909091,26,0.0,0,0.6931471805599453,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1
1950,57045.0,0,1,40,5.6937321388027,2.6390573296152584,4.653960350157523,2.4849066497880004,2.6390573296152584,2.8903717578961645,1.3862943611198906,1.6094379124341003,1.0986122886681098,9,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76,14,1,3,454,18,0.0,3.2666072276893905,7,0.16666666666666666,21,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1
1953,36957.0,1,1,43,4.61512051684126,1.0986122886681098,2.833213344056216,1.0986122886681098,0.6931471805599453,3.4657359027997265,1.6094379124341003,1.3862943611198906,1.0986122886681098,2,9,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,73,14,2,3,152,11,0.6931471805599453,2.6958549280083917,12,0.36363636363636365,20,0.0,0,0.0,0.6931471805599453,0.0,0.6931471805599453,0,0.0,0.0,0.0,0.0,0,0.6931471805599453,0.0,0.0,0.0,0.0,1
1977,69389.0,0,1,17,6.0473721790462776,2.0794415416798357,5.476463551931511,4.248495242049359,3.8501476017100584,2.772588722239781,0.6931471805599453,2.0794415416798357,1.0986122886681098,12,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49,14,1,3,797,22,0.0,3.6170416304947537,11,0.045454545454545456,26,0.0,0,0.0,0.6931471805599453,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1
1972,80134.0,1,0,40,7.105786129481271,2.833213344056216,5.60947179518496,4.653960350157523,0.0,4.394449154672439,1.0986122886681098,1.791759469228055,1.3862943611198906,6,6,0.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.0,0.0,0.6931471805599453,54,13,1,3,1690,16,1.6094379124341003,4.669318005811843,11,0.125,22,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1
1969,43142.0,1,1,84,1.791759469228055,0.6931471805599453,2.0794415416798357,1.0986122886681098,0.6931471805599453,1.6094379124341003,0.6931471805599453,0.6931471805599453,0.0,2,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57,12,2,4,20,4,0.0,1.791759469228055,8,0.25,11,0.0,0,0.6931471805599453,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.6931471805599453,0.0,0
1944,80589.0,0,0,25,6.230481447578482,4.543294782270004,6.255750041753367,5.493061443340548,3.713572066704308,3.295836866004329,0.6931471805599453,1.791759469228055,2.3978952727983707,5,1,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.6931471805599453,82,12,0,2,1428,21,1.0986122886681098,4.23410650459726,6,0.047619047619047616,22,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.6931471805599453,0.0,0
